site,MDT,scenario,extthrs,flexthrs,meanrob,sdrob
Dunkery_Hill,monad,most to least common,0.5,0.5,0.497020116318492,0.0544757931187452
Dunkery_Hill,monad,least to most common,0.5,0.5,0.732648812275392,0.0460015544703921
Dunkery_Hill,monad,random,0.5,0.5,0.615148717202994,0.079670367220534
Dunkery_Hill,monad,most to least common,0.5,1,0.665813159597248,0.0396872851633088
Dunkery_Hill,monad,least to most common,0.5,1,0.805915210503358,0.0196763175319705
Dunkery_Hill,monad,random,0.5,1,0.749926786019766,0.0485080019415279
Dunkery_Hill,monad,most to least common,0.75,0,0.342575804184498,0.0662596569799048
Dunkery_Hill,monad,least to most common,0.75,0,0.619508201709932,0.0729412530254204
Dunkery_Hill,monad,random,0.75,0,0.478815756001508,0.10661776355667
Dunkery_Hill,monad,most to least common,0.75,0.25,0.367099667240875,0.0647845378920517
Dunkery_Hill,monad,least to most common,0.75,0.25,0.644823215564875,0.0642736051154569
Dunkery_Hill,monad,random,0.75,0.25,0.504381967809747,0.102722930731465
Dunkery_Hill,monad,most to least common,0.75,0.5,0.408378663010243,0.0634852639129583
Dunkery_Hill,monad,least to most common,0.75,0.5,0.675364074807294,0.0577037732639961
Dunkery_Hill,monad,random,0.75,0.5,0.545724871166557,0.09098819524395
Dunkery_Hill,monad,most to least common,0.75,1,0.566449123930737,0.0480996314790957
Dunkery_Hill,monad,least to most common,0.75,1,0.745297351318425,0.0338218416967148
Dunkery_Hill,monad,random,0.75,1,0.658358398771609,0.0659710201278542
Forest_of_Dean,monad,most to least common,0.25,0,0.546101039902106,0.036412606573998
Forest_of_Dean,monad,least to most common,0.25,0,0.522671577922616,0.0376966317317778
Forest_of_Dean,monad,random,0.25,0,0.535910995664408,0.0441336616835104
Forest_of_Dean,monad,most to least common,0.25,0.25,0.562128562711091,0.0372555609871857
Forest_of_Dean,monad,least to most common,0.25,0.25,0.536073754641195,0.0351732065591559
Forest_of_Dean,monad,random,0.25,0.25,0.552853554278698,0.0454666013328573
Forest_of_Dean,monad,most to least common,0.25,0.5,0.59540072800534,0.0382873700466458
Forest_of_Dean,monad,least to most common,0.25,0.5,0.566444103375952,0.0371216161247687
Forest_of_Dean,monad,random,0.25,0.5,0.585451893033853,0.0457237990777192
Forest_of_Dean,monad,most to least common,0.25,1,0.686603329238179,0.0384974500046388
Forest_of_Dean,monad,least to most common,0.25,1,0.641817816191069,0.0406628361245648
Forest_of_Dean,monad,random,0.25,1,0.664093913720992,0.0439035644851543
Forest_of_Dean,monad,most to least common,0.5,0,0.520067072558086,0.0391897422706716
Forest_of_Dean,monad,least to most common,0.5,0,0.506936822166614,0.0366214699133948
Forest_of_Dean,monad,random,0.5,0,0.515318765852506,0.0430281656049824
Forest_of_Dean,monad,most to least common,0.5,0.25,0.534199333034839,0.0365726399985804
Forest_of_Dean,monad,least to most common,0.5,0.25,0.524362940625822,0.0388846625635368
Forest_of_Dean,monad,random,0.5,0.25,0.534116441285241,0.0471481326649764
Forest_of_Dean,monad,most to least common,0.5,0.5,0.56710625992271,0.0398634100437127
Forest_of_Dean,monad,least to most common,0.5,0.5,0.55845700206281,0.0362985878501741
Forest_of_Dean,monad,random,0.5,0.5,0.563476849222795,0.045400654873629
Forest_of_Dean,monad,most to least common,0.5,1,0.668803833595735,0.0393668096724332
Forest_of_Dean,monad,least to most common,0.5,1,0.640793656773605,0.0426164355394714
Forest_of_Dean,monad,random,0.5,1,0.654989656368092,0.0449683725164787
Forest_of_Dean,monad,most to least common,0.75,0,0.500698392482281,0.0382597889056265
Forest_of_Dean,monad,least to most common,0.75,0,0.47521538994458,0.0362333977562909
Forest_of_Dean,monad,random,0.75,0,0.484303888119403,0.044453788880266
Forest_of_Dean,monad,most to least common,0.75,0.25,0.509534079976764,0.0395676583747244
Forest_of_Dean,monad,least to most common,0.75,0.25,0.486667405062016,0.0362838494620375
Forest_of_Dean,monad,random,0.75,0.25,0.49911483811704,0.0442089717008574
Forest_of_Dean,monad,most to least common,0.75,0.5,0.534857498096313,0.0377755269389389
Forest_of_Dean,monad,least to most common,0.75,0.5,0.510823755999369,0.0371998329761112
Forest_of_Dean,monad,random,0.75,0.5,0.527774571473975,0.046826750350594
Forest_of_Dean,monad,most to least common,0.75,1,0.629486914733,0.0400999221719849
Forest_of_Dean,monad,least to most common,0.75,1,0.601366845961467,0.0400153757898327
Forest_of_Dean,monad,random,0.75,1,0.616093973842764,0.0469939592481777
Haddon_Hill,triad,most to least common,0.25,0,0.468049029978395,0.04695437275147
Haddon_Hill,triad,least to most common,0.25,0,0.583738244333646,0.0401951132377049
Haddon_Hill,triad,random,0.25,0,0.527888660788127,0.0691557365597155
Haddon_Hill,triad,most to least common,0.25,0.25,0.497600024618593,0.0434607817471497
Haddon_Hill,triad,least to most common,0.25,0.25,0.613411668274837,0.0402707523601787
Haddon_Hill,triad,random,0.25,0.25,0.558154927807988,0.0632559412251794
Haddon_Hill,triad,most to least common,0.25,0.5,0.532358553750839,0.035705259168046
Haddon_Hill,triad,least to most common,0.25,0.5,0.650747114661528,0.0376814638747189
Haddon_Hill,triad,random,0.25,0.5,0.594287402155934,0.0576172555921579
Haddon_Hill,triad,most to least common,0.25,1,0.600687424724672,0.029239375056553
Haddon_Hill,triad,least to most common,0.25,1,0.729577556141747,0.0371189936377332
Haddon_Hill,triad,random,0.25,1,0.669748663312105,0.0481435794167695
Haddon_Hill,triad,most to least common,0.5,0,0.456576235585474,0.0436419208507565
Haddon_Hill,triad,least to most common,0.5,0,0.563915758914241,0.0425671641843367
Haddon_Hill,triad,random,0.5,0,0.509879319444965,0.0718373746050035
Haddon_Hill,triad,most to least common,0.5,0.25,0.484321008847102,0.0418126518193733
Haddon_Hill,triad,least to most common,0.5,0.25,0.588405993551915,0.0398547336397692
Haddon_Hill,triad,random,0.5,0.25,0.541900965380827,0.065278453534445
Haddon_Hill,triad,most to least common,0.5,0.5,0.520523168954604,0.0389589507734485
Haddon_Hill,triad,least to most common,0.5,0.5,0.627296366745266,0.0389291929916803
Haddon_Hill,triad,random,0.5,0.5,0.577984727524661,0.0603549227140214
Haddon_Hill,triad,most to least common,0.5,1,0.593510713086037,0.0290992591167267
Haddon_Hill,triad,least to most common,0.5,1,0.712051912720218,0.0354549835320833
Haddon_Hill,triad,random,0.5,1,0.664168886482964,0.0504219925815592
Haddon_Hill,triad,most to least common,0.75,0,0.432025739380055,0.043892288200326
Haddon_Hill,triad,least to most common,0.75,0,0.542307340842146,0.0497582852302219
Haddon_Hill,triad,random,0.75,0,0.491181620772968,0.0721330379016349
Haddon_Hill,triad,most to least common,0.75,0.25,0.444490470608499,0.039553627510475
Haddon_Hill,triad,least to most common,0.75,0.25,0.558282764352907,0.0452770082129169
Haddon_Hill,triad,random,0.75,0.25,0.506480512973936,0.0644602137921621
Haddon_Hill,triad,most to least common,0.75,0.5,0.474758325393234,0.040632268484607
Haddon_Hill,triad,least to most common,0.75,0.5,0.5887968797442,0.0425771038375339
Haddon_Hill,triad,random,0.75,0.5,0.534414220126996,0.0621647095816264
Haddon_Hill,triad,most to least common,0.75,1,0.560343963452397,0.0288060617899956
Haddon_Hill,triad,least to most common,0.75,1,0.683440637526019,0.0366674641990892
Haddon_Hill,triad,random,0.75,1,0.628155011061959,0.0494563791875691
Hangman_Hill,triad,most to least common,0.25,0,0.461525275443814,0.040047416909486
Hangman_Hill,triad,least to most common,0.25,0,0.623930957437802,0.0390070221798205
Hangman_Hill,triad,random,0.25,0,0.550693686261151,0.069824717363363
Hangman_Hill,triad,most to least common,0.25,0.25,0.507765503985216,0.0389761302993675
Hangman_Hill,triad,least to most common,0.25,0.25,0.638067223649297,0.0394362533588208
Hangman_Hill,triad,random,0.25,0.25,0.579918406295647,0.0604959985168117
Hangman_Hill,triad,most to least common,0.25,0.5,0.579353366891449,0.0340679456428916
Hangman_Hill,triad,least to most common,0.25,0.5,0.668818922511946,0.0295635569327233
Hangman_Hill,triad,random,0.25,0.5,0.625192965601271,0.0521930949398941
Hangman_Hill,triad,most to least common,0.25,1,0.726817690823625,0.0190574164852462
Hangman_Hill,triad,least to most common,0.25,1,0.71607293016371,0.0251576510701246
Hangman_Hill,triad,random,0.25,1,0.726471956332061,0.0331075269103931
Hangman_Hill,triad,most to least common,0.5,0,0.43750341532438,0.04254627594157
Hangman_Hill,triad,least to most common,0.5,0,0.59874151796492,0.048072398345846
Hangman_Hill,triad,random,0.5,0,0.52179589900129,0.0678804208392129
Hangman_Hill,triad,most to least common,0.5,0.25,0.485018424795907,0.0424360713256839
Hangman_Hill,triad,least to most common,0.5,0.25,0.621889641689167,0.0400454195027937
Hangman_Hill,triad,random,0.5,0.25,0.555952629979153,0.0618138455109913
Hangman_Hill,triad,most to least common,0.5,0.5,0.545868358574839,0.0386068823791729
Hangman_Hill,triad,least to most common,0.5,0.5,0.654346695699038,0.0310796663198718
Hangman_Hill,triad,random,0.5,0.5,0.600921311433984,0.0581406899126738
Hangman_Hill,triad,most to least common,0.5,1,0.706716530135888,0.0203189840622906
Hangman_Hill,triad,least to most common,0.5,1,0.703855075316923,0.0249625830215148
Hangman_Hill,triad,random,0.5,1,0.70700231635451,0.0341304553568097
Hangman_Hill,triad,most to least common,0.75,0,0.402493756317913,0.0423083344597878
Hangman_Hill,triad,least to most common,0.75,0,0.558079084301793,0.043751543050367
Hangman_Hill,triad,random,0.75,0,0.475129687115625,0.0684500622967233
Hangman_Hill,triad,most to least common,0.75,0.25,0.423888432919491,0.0431818989060879
Hangman_Hill,triad,least to most common,0.75,0.25,0.57174974085972,0.041773692967011
Hangman_Hill,triad,random,0.75,0.25,0.497604776244574,0.0650338616807795
Hangman_Hill,triad,most to least common,0.75,0.5,0.468597973214066,0.0403954061843587
Hangman_Hill,triad,least to most common,0.75,0.5,0.598956037402816,0.0383579896271842
Hangman_Hill,triad,random,0.75,0.5,0.533750774570124,0.0616903765491513
Hangman_Hill,triad,most to least common,0.75,1,0.656391857835851,0.024931166666916
Hangman_Hill,triad,least to most common,0.75,1,0.671882711859111,0.0258454109702544
Hangman_Hill,triad,random,0.75,1,0.662331184734635,0.0346310544363502
Haytor,dyad,most to least common,0.25,0,0.469859163923805,0.0595309052205897
Haytor,dyad,least to most common,0.25,0,0.568156793165107,0.0563180857676465
Haytor,dyad,random,0.25,0,0.533675491072007,0.0779732188480999
Haytor,dyad,most to least common,0.25,0.25,0.51989675105484,0.0550046955509137
Haytor,dyad,least to most common,0.25,0.25,0.61420177505786,0.0488889487250993
Haytor,dyad,random,0.25,0.25,0.578733285467907,0.0659861185529363
Haytor,dyad,most to least common,0.25,0.5,0.579764145367902,0.0434226641736989
Haytor,dyad,least to most common,0.25,0.5,0.666578195795243,0.0366278862681385
Haytor,dyad,random,0.25,0.5,0.626752952326386,0.053051798232665
Haytor,dyad,most to least common,0.25,1,0.720640187960409,0.0355974462446558
Haytor,dyad,least to most common,0.25,1,0.767182299958377,0.0252134140082518
Haytor,dyad,random,0.25,1,0.746779999913597,0.0344594299369671
Haytor,dyad,most to least common,0.5,0,0.45663146661938,0.0632823638123247
Haytor,dyad,least to most common,0.5,0,0.55674824723894,0.0556267621954904
Haytor,dyad,random,0.5,0,0.510628113788325,0.080642543841067
Haytor,dyad,most to least common,0.5,0.25,0.493380948713623,0.0570079384693581
Haytor,dyad,least to most common,0.5,0.25,0.595878616839269,0.0506507922029916
Haytor,dyad,random,0.5,0.25,0.553398267187393,0.071657116107862
Haytor,dyad,most to least common,0.5,0.5,0.540823440342135,0.0488328728742659
Haytor,dyad,least to most common,0.5,0.5,0.636964052263524,0.0433568623905044
Haytor,dyad,random,0.5,0.5,0.597677605314245,0.0563118174629776
Haytor,dyad,most to least common,0.5,1,0.683323545182679,0.032079182895108
Haytor,dyad,least to most common,0.5,1,0.747938992570909,0.0242712409995467
Haytor,dyad,random,0.5,1,0.72059189213792,0.0332301188841791
Haytor,dyad,most to least common,0.75,0,0.436776909673383,0.0569520919581362
Haytor,dyad,least to most common,0.75,0,0.534496026645375,0.0611365672433559
Haytor,dyad,random,0.75,0,0.478381987404726,0.0806145576234561
Haytor,dyad,most to least common,0.75,0.25,0.463579090522124,0.055317594875346
Haytor,dyad,least to most common,0.75,0.25,0.557036623103033,0.0561741796819867
Haytor,dyad,random,0.75,0.25,0.512468233693568,0.0738534994667179
Haytor,dyad,most to least common,0.75,0.5,0.498072693427758,0.0535734830422
Haytor,dyad,least to most common,0.75,0.5,0.603301198617472,0.0511307963949355
Haytor,dyad,random,0.75,0.5,0.544974343996938,0.0706237020984995
Haytor,dyad,most to least common,0.75,1,0.634389930086502,0.0353536322967611
Haytor,dyad,least to most common,0.75,1,0.711862282804154,0.0288920650736641
Haytor,dyad,random,0.75,1,0.675150066611312,0.0417527367646422
Hells_Mouth,monad,most to least common,0.25,0,0.421066892105483,0.0384602618981
Hells_Mouth,monad,least to most common,0.25,0,0.615513894996974,0.0481194814755208
Hells_Mouth,monad,random,0.25,0,0.516102591011615,0.0632538714190265
Hells_Mouth,monad,most to least common,0.25,0.25,0.463039506339296,0.0447861237763083
Hells_Mouth,monad,least to most common,0.25,0.25,0.64905862082549,0.0404312663582789
Hells_Mouth,monad,random,0.25,0.25,0.552279397542591,0.0598163880305374
Hells_Mouth,monad,most to least common,0.25,0.5,0.523837606000183,0.0398989730791085
Hells_Mouth,monad,least to most common,0.25,0.5,0.676003935465738,0.0364618799279138
Hells_Mouth,monad,random,0.25,0.5,0.597705730633086,0.0495918580684823
Hells_Mouth,monad,most to least common,0.25,1,0.688641169375522,0.0365835304050346
Hells_Mouth,monad,least to most common,0.25,1,0.74179091892577,0.0300045692171924
Hells_Mouth,monad,random,0.25,1,0.707187022778063,0.0414573073864656
Hells_Mouth,monad,most to least common,0.5,0,0.405082672293851,0.039779537521017
Hells_Mouth,monad,least to most common,0.5,0,0.598529474226803,0.0513561008630221
Hells_Mouth,monad,random,0.5,0,0.506296152584652,0.0708044635294588
Hells_Mouth,monad,most to least common,0.5,0.25,0.437467919337239,0.041320479798861
Hells_Mouth,monad,least to most common,0.5,0.25,0.625039726538666,0.0458314676536959
Hells_Mouth,monad,random,0.5,0.25,0.533919480550165,0.0640821832233695
Hells_Mouth,monad,most to least common,0.5,0.5,0.494067791239311,0.042999591027727
Hells_Mouth,monad,least to most common,0.5,0.5,0.660342957512587,0.0390500323517628
Hells_Mouth,monad,random,0.5,0.5,0.578164819193932,0.0580227197681823
Hells_Mouth,monad,most to least common,0.5,1,0.658580161714627,0.03808880503313
Hells_Mouth,monad,least to most common,0.5,1,0.723858526321154,0.0314032716927781
Hells_Mouth,monad,random,0.5,1,0.687735205594882,0.0425287148209237
Hells_Mouth,monad,most to least common,0.75,0,0.386631587054465,0.0389556702733451
Hells_Mouth,monad,least to most common,0.75,0,0.57823853564167,0.0481564493776242
Hells_Mouth,monad,random,0.75,0,0.482182144735666,0.0649769574088032
Hells_Mouth,monad,most to least common,0.75,0.25,0.407487473958545,0.0437120565240678
Hells_Mouth,monad,least to most common,0.75,0.25,0.602193823514042,0.0447420813640116
Hells_Mouth,monad,random,0.75,0.25,0.504917409311666,0.0669031584348334
Hells_Mouth,monad,most to least common,0.75,0.5,0.445243093346125,0.0436454901723596
Hells_Mouth,monad,least to most common,0.75,0.5,0.631485979383074,0.0379605058190809
Hells_Mouth,monad,random,0.75,0.5,0.539474909852736,0.0677184323778891
Hells_Mouth,monad,most to least common,0.75,1,0.617822663815739,0.0373605479867383
Hells_Mouth,monad,least to most common,0.75,1,0.70578696765111,0.0319374595334488
Hells_Mouth,monad,random,0.75,1,0.658554852249791,0.0426697722659741
Leigh_Woods,monad,most to least common,0.25,0,0.540094969098149,0.0470217573946782
Leigh_Woods,monad,least to most common,0.25,0,0.518089266992808,0.0449779985692582
Leigh_Woods,monad,random,0.25,0,0.527575330734153,0.0562381055193816
Leigh_Woods,monad,most to least common,0.25,0.25,0.535310133113741,0.0495277268525385
Leigh_Woods,monad,least to most common,0.25,0.25,0.528002241590791,0.045466655954794
Leigh_Woods,monad,random,0.25,0.25,0.530036683909215,0.0580370355349148
Leigh_Woods,monad,most to least common,0.25,0.5,0.548087512311178,0.0551665005322525
Leigh_Woods,monad,least to most common,0.25,0.5,0.5508949811104,0.0455879310469311
Leigh_Woods,monad,random,0.25,0.5,0.545690601918299,0.0594506981436952
Leigh_Woods,monad,most to least common,0.25,1,0.5722489034329,0.0563379673799835
Leigh_Woods,monad,least to most common,0.25,1,0.576878916454731,0.0467717543157353
Leigh_Woods,monad,random,0.25,1,0.562712258379622,0.0647709916522254
Leigh_Woods,monad,most to least common,0.5,0,0.538053286673675,0.0477920691793506
Leigh_Woods,monad,least to most common,0.5,0,0.505291500282857,0.0448655894855816
Leigh_Woods,monad,random,0.5,0,0.517721614240354,0.0583995208897911
Leigh_Woods,monad,most to least common,0.5,0.25,0.532071239434415,0.0519857727323646
Leigh_Woods,monad,least to most common,0.5,0.25,0.504031783880585,0.0434245995088771
Leigh_Woods,monad,random,0.5,0.25,0.514333147724512,0.0614916849051311
Leigh_Woods,monad,most to least common,0.5,0.5,0.546409562754674,0.0545675777558864
Leigh_Woods,monad,least to most common,0.5,0.5,0.522158928011279,0.0441787070197951
Leigh_Woods,monad,random,0.5,0.5,0.531663515669097,0.0623008291982444
Leigh_Woods,monad,most to least common,0.5,1,0.567744561265668,0.056871812911557
Leigh_Woods,monad,least to most common,0.5,1,0.541613849414773,0.0402310350774046
Leigh_Woods,monad,random,0.5,1,0.547707259658986,0.0625600309381614
Leigh_Woods,monad,most to least common,0.75,0,0.516686310383329,0.0429112713327883
Leigh_Woods,monad,least to most common,0.75,0,0.498462285676305,0.0448494415756177
Leigh_Woods,monad,random,0.75,0,0.506341597291643,0.0562178538145666
Leigh_Woods,monad,most to least common,0.75,0.25,0.505474125270273,0.045482259649763
Leigh_Woods,monad,least to most common,0.75,0.25,0.490893270231243,0.0435467532654822
Leigh_Woods,monad,random,0.75,0.25,0.496723670736637,0.0601195586878094
Leigh_Woods,monad,most to least common,0.75,0.5,0.517522270282622,0.0487540804591886
Leigh_Woods,monad,least to most common,0.75,0.5,0.499490639635165,0.0432297957216063
Leigh_Woods,monad,random,0.75,0.5,0.506598885447213,0.0587381806676336
Leigh_Woods,monad,most to least common,0.75,1,0.523482381410151,0.0476553039193194
Leigh_Woods,monad,least to most common,0.75,1,0.518935540072743,0.0408175168064395
Leigh_Woods,monad,random,0.75,1,0.525284718258314,0.0553225765148511
Lytchett_Bay,triad,most to least common,0.25,0,0.525679789824021,0.053130704190009
Lytchett_Bay,triad,least to most common,0.25,0,0.515415243199907,0.0578277984062862
Lytchett_Bay,triad,random,0.25,0,0.53270837887164,0.0687661707615223
Lytchett_Bay,triad,most to least common,0.25,0.25,0.563678831409953,0.0469357022319026
Lytchett_Bay,triad,least to most common,0.25,0.25,0.551570851020432,0.0535182447873381
Lytchett_Bay,triad,random,0.25,0.25,0.55887033962492,0.0614985318929563
Lytchett_Bay,triad,most to least common,0.25,0.5,0.610179212129925,0.0421162177080142
Lytchett_Bay,triad,least to most common,0.25,0.5,0.58407826707898,0.0475134000703696
Lytchett_Bay,triad,random,0.25,0.5,0.604464313796043,0.0560993582358434
Lytchett_Bay,triad,most to least common,0.25,1,0.714784052288115,0.0218591395727444
Lytchett_Bay,triad,least to most common,0.25,1,0.692877686054924,0.032395392705249
Lytchett_Bay,triad,random,0.25,1,0.712053247980718,0.0314894229471626
Lytchett_Bay,triad,most to least common,0.5,0,0.512293459849311,0.050263507359113
Lytchett_Bay,triad,least to most common,0.5,0,0.50563075991751,0.0521382552240524
Lytchett_Bay,triad,random,0.5,0,0.503613316285788,0.0647070862409884
Lytchett_Bay,triad,most to least common,0.5,0.25,0.547385738074743,0.0501776148448316
Lytchett_Bay,triad,least to most common,0.5,0.25,0.533352984888266,0.0543146912902602
Lytchett_Bay,triad,random,0.5,0.25,0.543782345701249,0.064135326670285
Lytchett_Bay,triad,most to least common,0.5,0.5,0.593291098442147,0.0425775812654154
Lytchett_Bay,triad,least to most common,0.5,0.5,0.573912183116519,0.0511529782842821
Lytchett_Bay,triad,random,0.5,0.5,0.587332670532536,0.058246552514883
Lytchett_Bay,triad,most to least common,0.5,1,0.702457538360444,0.0251211638156289
Lytchett_Bay,triad,least to most common,0.5,1,0.678244510487321,0.0332222715409993
Lytchett_Bay,triad,random,0.5,1,0.70260490792099,0.0341923246068213
Lytchett_Bay,triad,most to least common,0.75,0,0.484674422123053,0.0602228672601242
Lytchett_Bay,triad,least to most common,0.75,0,0.477112947146868,0.0521031548773007
Lytchett_Bay,triad,random,0.75,0,0.481350036885978,0.067865436664143
Lytchett_Bay,triad,most to least common,0.75,0.25,0.522286797221005,0.0529421971512999
Lytchett_Bay,triad,least to most common,0.75,0.25,0.499789798345695,0.0550869431754516
Lytchett_Bay,triad,random,0.75,0.25,0.501719649715661,0.0661961282769871
Lytchett_Bay,triad,most to least common,0.75,0.5,0.557886890915136,0.0496283000104875
Lytchett_Bay,triad,least to most common,0.75,0.5,0.536561462693671,0.0519343973373371
Lytchett_Bay,triad,random,0.75,0.5,0.545056189250134,0.062557315344628
Lytchett_Bay,triad,most to least common,0.75,1,0.680337506893849,0.0270163768870403
Lytchett_Bay,triad,least to most common,0.75,1,0.651895722792263,0.0329808477362753
Lytchett_Bay,triad,random,0.75,1,0.674248082212387,0.0378236789599983
Merthyr_Mawr,triad,most to least common,0.25,0,0.536646452408777,0.0537519063595889
Merthyr_Mawr,triad,least to most common,0.25,0,0.525098776596449,0.0513004054711495
Merthyr_Mawr,triad,random,0.25,0,0.525957203296657,0.07196223652058
Merthyr_Mawr,triad,most to least common,0.25,0.25,0.572180335416402,0.0511064400382352
Merthyr_Mawr,triad,least to most common,0.25,0.25,0.558218977425696,0.0477272668475487
Merthyr_Mawr,triad,random,0.25,0.25,0.574260134508334,0.061027506480611
Merthyr_Mawr,triad,most to least common,0.25,0.5,0.618861992396499,0.0408483834408514
Merthyr_Mawr,triad,least to most common,0.25,0.5,0.620503684279,0.0415089287949146
Merthyr_Mawr,triad,random,0.25,0.5,0.620010898680138,0.0503844131190457
Merthyr_Mawr,triad,most to least common,0.25,1,0.704911723303354,0.021193346182052
Merthyr_Mawr,triad,least to most common,0.25,1,0.75224925082779,0.0287198934382571
Merthyr_Mawr,triad,random,0.25,1,0.731556043634242,0.0306342903858768
Merthyr_Mawr,triad,most to least common,0.5,0,0.520272805810707,0.0583252885464042
Merthyr_Mawr,triad,least to most common,0.5,0,0.503063967967491,0.0536768629090683
Merthyr_Mawr,triad,random,0.5,0,0.50678072848723,0.0756180616897594
Merthyr_Mawr,triad,most to least common,0.5,0.25,0.549790216785586,0.053186148147626
Merthyr_Mawr,triad,least to most common,0.5,0.25,0.536985378966568,0.0504861476096265
Merthyr_Mawr,triad,random,0.5,0.25,0.540218223764716,0.0670829644580966
Merthyr_Mawr,triad,most to least common,0.5,0.5,0.586148025164758,0.0478903150236784
Merthyr_Mawr,triad,least to most common,0.5,0.5,0.583381657279597,0.0454346255834214
Merthyr_Mawr,triad,random,0.5,0.5,0.59234628902073,0.0548801951410179
Merthyr_Mawr,triad,most to least common,0.5,1,0.689111375671643,0.0252367500891579
Merthyr_Mawr,triad,least to most common,0.5,1,0.73029855805672,0.0275662932607553
Merthyr_Mawr,triad,random,0.5,1,0.714010956394297,0.0294623534398421
Merthyr_Mawr,triad,most to least common,0.75,0,0.482122630955883,0.054770418063801
Merthyr_Mawr,triad,least to most common,0.75,0,0.472472558022678,0.0543141928293288
Merthyr_Mawr,triad,random,0.75,0,0.482700914518015,0.069609904788794
Merthyr_Mawr,triad,most to least common,0.75,0.25,0.502409142693822,0.0519736530242075
Merthyr_Mawr,triad,least to most common,0.75,0.25,0.486614213118771,0.0533538118241726
Merthyr_Mawr,triad,random,0.75,0.25,0.498084312382936,0.0657439972941794
Merthyr_Mawr,triad,most to least common,0.75,0.5,0.531660329146744,0.0491156511635475
Merthyr_Mawr,triad,least to most common,0.75,0.5,0.531769715358118,0.0532391810930142
Merthyr_Mawr,triad,random,0.75,0.5,0.537150854306443,0.0631368516763559
Merthyr_Mawr,triad,most to least common,0.75,1,0.64474780599536,0.027778910779614
Merthyr_Mawr,triad,least to most common,0.75,1,0.684422622137847,0.0302250568755733
Merthyr_Mawr,triad,random,0.75,1,0.667875573104661,0.0361840796749538
North_Hill,dyad,most to least common,0.25,0,0.410098907452098,0.0390754772206036
North_Hill,dyad,least to most common,0.25,0,0.63119074251596,0.0448437484645325
North_Hill,dyad,random,0.25,0,0.52765407419106,0.0786033237427228
North_Hill,dyad,most to least common,0.25,0.25,0.451497238821928,0.041526020916386
North_Hill,dyad,least to most common,0.25,0.25,0.668830638259428,0.0455270771211018
North_Hill,dyad,random,0.25,0.25,0.567756770375014,0.0825084501107682
North_Hill,dyad,most to least common,0.25,0.5,0.50612845881668,0.041947813118909
North_Hill,dyad,least to most common,0.25,0.5,0.708054935241195,0.0409981403474889
North_Hill,dyad,random,0.25,0.5,0.608178127476254,0.0824407542925699
North_Hill,dyad,most to least common,0.25,1,0.637087560218467,0.0417438660569041
North_Hill,dyad,least to most common,0.25,1,0.800724855131824,0.0252124349108249
North_Hill,dyad,random,0.25,1,0.711714741448877,0.0651759667023392
North_Hill,dyad,most to least common,0.5,0,0.386943020751052,0.0376346832801814
North_Hill,dyad,least to most common,0.5,0,0.604044023957184,0.0385755821809106
North_Hill,dyad,random,0.5,0,0.499061003501889,0.0726413134165423
North_Hill,dyad,most to least common,0.5,0.25,0.424900193766522,0.0401210946928031
North_Hill,dyad,least to most common,0.5,0.25,0.643244676343067,0.0382680589350647
North_Hill,dyad,random,0.5,0.25,0.536727045429768,0.076173601310038
North_Hill,dyad,most to least common,0.5,0.5,0.472399154757973,0.0395421042100399
North_Hill,dyad,least to most common,0.5,0.5,0.68317612497541,0.0364179811388843
North_Hill,dyad,random,0.5,0.5,0.583268614206297,0.0749523836951849
North_Hill,dyad,most to least common,0.5,1,0.605954151260623,0.0376317617914373
North_Hill,dyad,least to most common,0.5,1,0.769144355380303,0.0225216627108954
North_Hill,dyad,random,0.5,1,0.682075236910461,0.0617339620200997
North_Hill,dyad,most to least common,0.75,0,0.360975742498876,0.0404223573214009
North_Hill,dyad,least to most common,0.75,0,0.579484864355863,0.0377722210346401
North_Hill,dyad,random,0.75,0,0.467082704927402,0.0777782555145489
North_Hill,dyad,most to least common,0.75,0.25,0.379092838805841,0.0397706459454279
North_Hill,dyad,least to most common,0.75,0.25,0.597976336468509,0.0388554121578126
North_Hill,dyad,random,0.75,0.25,0.496487038508611,0.0785976541967415
North_Hill,dyad,most to least common,0.75,0.5,0.401376380719154,0.0380565300399927
North_Hill,dyad,least to most common,0.75,0.5,0.634355794021557,0.0371269302975641
North_Hill,dyad,random,0.75,0.5,0.524135310515492,0.0722776748931015
North_Hill,dyad,most to least common,0.75,1,0.519449110195818,0.0445120377123227
North_Hill,dyad,least to most common,0.75,1,0.735495040243096,0.0244445878713028
North_Hill,dyad,random,0.75,1,0.630340542729631,0.063110876614192
Oxwich_Bay,triad,most to least common,0.25,0,0.489985603390301,0.0337427362395467
Oxwich_Bay,triad,least to most common,0.25,0,0.578522380690662,0.0319461001311534
Oxwich_Bay,triad,random,0.25,0,0.535262551559916,0.0431366552144096
Oxwich_Bay,triad,most to least common,0.25,0.25,0.522628111749677,0.032413377709674
Oxwich_Bay,triad,least to most common,0.25,0.25,0.612483475643721,0.027707052763652
Oxwich_Bay,triad,random,0.25,0.25,0.574100484553551,0.0406906816131039
Oxwich_Bay,triad,most to least common,0.25,0.5,0.568082877333604,0.0309108617191398
Oxwich_Bay,triad,least to most common,0.25,0.5,0.654364097774022,0.0243660974246392
